GEO_ID,Population,Households,Households No Vehicle,Workers 16+,Auto,Public Transit,Bike,Walk,WFH,Boro,% Households w/ Vehicle,% Auto,% Public Transit,% Active Transport
36005007600,5311,1642,920,2182,539,1525,0,43,70,Bronx,0.4397076735688185,0.2470210815765353,0.6989000916590284,0.019706691109074245
36005009000,3459,1164,831,886,265,490,0,55,31,Bronx,0.2860824742268041,0.29909706546275394,0.5530474040632054,0.062076749435665914
36005009300,6154,1793,1208,1962,547,1062,11,235,77,Bronx,0.32626882320133854,0.27879714576962283,0.5412844036697247,0.12538226299694188
36005009600,2792,765,346,943,365,471,0,68,25,Bronx,0.5477124183006536,0.3870625662778367,0.49946977730646874,0.07211028632025451
36005011700,1443,526,458,468,63,276,0,93,36,Bronx,0.12927756653992395,0.1346153846153846,0.5897435897435898,0.1987179487179487
36005014701,7003,1995,1645,1658,325,928,0,213,107,Bronx,0.17543859649122806,0.19601930036188178,0.5597104945717732,0.1284680337756333
36005042300,4313,1337,890,2011,447,1316,0,140,98,Bronx,0.3343305908750935,0.2222774738935853,0.6544007956240676,0.069617105917454
36005042500,6175,2093,1318,2704,355,2078,0,150,87,Bronx,0.37028189202102246,0.1312869822485207,0.768491124260355,0.05547337278106509
36005042901,3561,1255,845,1564,332,1039,26,123,0,Bronx,0.32669322709163345,0.21227621483375958,0.6643222506393862,0.09526854219948849
36005044200,4019,1346,701,1650,566,944,0,26,45,Bronx,0.47919762258543835,0.343030303030303,0.5721212121212121,0.01575757575757576
36005030100,1413,569,265,540,219,263,0,7,39,Bronx,0.5342706502636204,0.40555555555555556,0.48703703703703705,0.012962962962962963
36005027600,24,8,8,4,4,0,0,0,0,Bronx,0.0,1.0,0.0,0.0
36047010800,3866,1291,851,1648,370,866,39,255,43,Brooklyn,0.34082106893880715,0.22451456310679613,0.5254854368932039,0.1783980582524272
36047012100,1962,845,459,1211,197,801,6,109,93,Brooklyn,0.45680473372781066,0.16267547481420314,0.6614368290668868,0.09496284062758051
36047012902,2554,1051,752,1568,114,1229,27,96,60,Brooklyn,0.2844909609895338,0.07270408163265306,0.7838010204081632,0.0784438775510204
36047013700,3554,1496,774,1908,258,1334,0,159,157,Brooklyn,0.48262032085561496,0.13522012578616352,0.69916142557652,0.08333333333333333
36047014300,3672,1468,832,2324,341,1493,21,231,195,Brooklyn,0.4332425068119891,0.14672977624784853,0.6424268502581756,0.10843373493975904
36005021800,6520,2329,998,3291,1057,1814,0,260,160,Bronx,0.5714899098325461,0.3211789729565482,0.5512002430872075,0.07900334244910362
36005033800,4105,1376,787,1858,446,1145,0,136,102,Bronx,0.42805232558139533,0.24004305705059203,0.616254036598493,0.07319698600645856
36005036502,2620,775,509,1062,227,669,0,130,11,Bronx,0.3432258064516129,0.2137476459510358,0.6299435028248588,0.1224105461393597
36081024700,1466,488,245,826,289,446,17,59,0,Queens,0.4979508196721312,0.3498789346246973,0.5399515738498789,0.09200968523002422
36081025700,1500,534,235,799,203,541,6,30,10,Queens,0.5599250936329588,0.25406758448060074,0.6770963704630788,0.04505632040050062
36081026000,2757,733,291,1206,401,713,0,56,36,Queens,0.6030013642564802,0.33250414593698174,0.5912106135986733,0.04643449419568822
36081026100,6508,2236,1220,3556,662,2619,0,205,45,Queens,0.4543828264758497,0.18616422947131608,0.7365016872890888,0.05764904386951631
36081027900,6220,2425,1281,3076,743,1888,8,340,69,Queens,0.47175257731958764,0.2415474642392718,0.6137841352405722,0.11313394018205461
36081028000,1670,499,97,905,452,380,0,18,21,Queens,0.8056112224448898,0.4994475138121547,0.4198895027624309,0.019889502762430938
36081028700,6293,2696,1779,3414,458,2317,60,418,161,Queens,0.34013353115727,0.1341534856473345,0.6786760398359696,0.14001171646162858
36047002300,4219,1622,1343,1060,116,776,6,88,74,Brooklyn,0.1720098643649815,0.10943396226415095,0.7320754716981132,0.08867924528301886
36047002901,4447,1383,1022,1507,92,1088,0,279,0,Brooklyn,0.26102675343456255,0.06104844061048441,0.7219641672196416,0.18513603185136032
36047003400,3161,1222,461,1560,516,831,16,134,58,Brooklyn,0.6227495908346972,0.33076923076923076,0.5326923076923077,0.09615384615384616
36047003800,1371,605,134,536,213,238,0,53,32,Brooklyn,0.7785123966942149,0.39738805970149255,0.44402985074626866,0.09888059701492537
36047004500,3385,1649,1120,1979,110,1265,168,267,159,Brooklyn,0.32080048514251064,0.05558362809499747,0.639211723092471,0.21980798383021727
36047005202,2442,1324,477,1327,395,768,0,86,68,Brooklyn,0.6397280966767371,0.29766390354182365,0.5787490580256217,0.06480783722682742
36047006300,1866,874,461,1103,90,790,41,119,63,Brooklyn,0.47254004576659037,0.0815956482320943,0.7162284678150499,0.14505893019038985
36047006800,4900,1773,1060,2180,394,1395,103,235,53,Brooklyn,0.4021432600112803,0.18073394495412845,0.6399082568807339,0.15504587155963304
36047007100,5050,1803,1330,1914,109,1396,67,227,108,Brooklyn,0.26234054353854686,0.056948798328108674,0.7293625914315569,0.1536050156739812
36047007700,5159,2232,1358,2875,207,2112,65,173,254,Brooklyn,0.39157706093189965,0.072,0.7346086956521739,0.08278260869565217
36047049200,2688,995,439,1137,350,559,39,71,77,Brooklyn,0.5587939698492462,0.30782761653474056,0.4916446789797713,0.09674582233948989
36047050202,2523,1083,365,1275,194,898,12,61,110,Brooklyn,0.6629732225300092,0.15215686274509804,0.7043137254901961,0.05725490196078432
36047047400,2385,671,335,705,200,183,0,280,36,Brooklyn,0.5007451564828614,0.28368794326241137,0.25957446808510637,0.3971631205673759
36047047700,3835,1775,1069,2889,287,2197,162,92,129,Brooklyn,0.39774647887323944,0.0993423329871928,0.7604707511249568,0.0879196953963309
36047048200,4885,1770,942,2173,573,1233,41,206,76,Brooklyn,0.46779661016949153,0.26369075011504833,0.5674183156925909,0.11366774045098942
36047048900,3617,1580,1300,1083,114,904,0,65,0,Brooklyn,0.17721518987341772,0.10526315789473684,0.8347183748845799,0.06001846722068329
36047049000,5601,2271,1380,2699,467,2014,28,80,95,Brooklyn,0.39233817701453105,0.17302704705446462,0.7462022971470915,0.04001482030381623
36047049700,2717,1444,889,1966,212,1260,79,158,208,Brooklyn,0.3843490304709141,0.10783316378433368,0.6408952187182095,0.12054933875890132
36047050100,3177,1466,828,2001,139,1472,79,143,130,Brooklyn,0.43519781718963163,0.06946526736631684,0.735632183908046,0.11094452773613193
36081073900,5425,2661,1237,2810,787,1892,10,37,61,Queens,0.5351371664787674,0.2800711743772242,0.6733096085409253,0.016725978647686834
36081074100,3060,1588,612,1557,406,982,0,70,99,Queens,0.6146095717884131,0.2607578676942839,0.6307000642260758,0.0449582530507386
36081074300,4082,1740,619,1880,748,891,0,166,57,Queens,0.6442528735632184,0.39787234042553193,0.47393617021276596,0.08829787234042553
36081074500,4014,1520,695,1630,634,814,0,98,69,Queens,0.5427631578947368,0.3889570552147239,0.49938650306748467,0.06012269938650307
36081077904,5781,2043,602,2584,1149,1129,0,286,20,Queens,0.7053352912383749,0.44465944272445823,0.43691950464396284,0.11068111455108359
36081080900,7240,2663,781,3225,1505,1315,0,298,107,Queens,0.7067217423957942,0.4666666666666667,0.4077519379844961,0.0924031007751938
36081085300,5563,2060,1250,2571,866,859,0,807,39,Queens,0.3932038834951456,0.3368339167639051,0.33411124076234927,0.31388564760793464
36047088600,4089,1919,1336,1692,467,1069,0,97,59,Brooklyn,0.303804064616988,0.2760047281323877,0.6317966903073287,0.057328605200945626
36047088800,4086,1478,767,2020,678,1230,0,23,60,Brooklyn,0.4810554803788904,0.33564356435643566,0.6089108910891089,0.011386138613861386
36047091200,5589,2496,2315,1434,139,1098,0,107,61,Brooklyn,0.07251602564102565,0.09693165969316597,0.7656903765690377,0.07461645746164575
36047095000,2751,973,403,1416,501,849,10,15,41,Brooklyn,0.5858170606372045,0.3538135593220339,0.5995762711864406,0.01765536723163842
36047056000,3482,1372,605,1329,584,592,13,72,24,Brooklyn,0.5590379008746356,0.4394281414597442,0.4454477050413845,0.06395786305492852
36047055100,5361,2321,1466,3091,449,2061,51,265,220,Brooklyn,0.36837570012925464,0.14526043351666126,0.6667745066321579,0.10223228728566806
36047055400,4328,1643,905,2088,502,1195,16,177,82,Brooklyn,0.4491783323189288,0.24042145593869732,0.5723180076628352,0.09243295019157088
36047056200,1655,523,58,660,299,291,8,34,22,Brooklyn,0.8891013384321224,0.453030303030303,0.4409090909090909,0.06363636363636363
36047057400,2858,962,219,1313,591,626,41,31,24,Brooklyn,0.7723492723492723,0.4501142421934501,0.4767707539984768,0.05483625285605483
36085015100,5374,1924,118,2408,1680,701,0,0,27,Staten Island,0.9386694386694386,0.6976744186046512,0.2911129568106312,0.0
36085015603,4844,1753,251,2076,1297,621,0,34,115,Staten Island,0.8568168853394181,0.6247591522157996,0.2991329479768786,0.016377649325626204
36085018902,5504,1735,116,2388,1644,627,0,45,46,Staten Island,0.9331412103746398,0.6884422110552764,0.26256281407035176,0.018844221105527637
36061003700,2666,1385,919,1651,103,817,40,443,119,Manhattan,0.3364620938628159,0.06238643246517262,0.49485160508782555,0.29254996971532404
36061008601,2915,1313,890,2123,321,815,25,854,56,Manhattan,0.32216298552932215,0.15120113047574188,0.38389072067828545,0.41403674046161093
36061008603,4400,2444,1477,2760,217,667,11,1210,439,Manhattan,0.39566284779050737,0.0786231884057971,0.24166666666666667,0.4423913043478261
36061004400,16594,8089,5722,9549,341,5976,348,1973,674,Manhattan,0.29261960687353195,0.03571054560686983,0.6258246936852027,0.24306210074353335
36061017200,5130,2201,1859,2232,92,1609,0,317,142,Manhattan,0.15538391640163562,0.04121863799283154,0.7208781362007168,0.14202508960573476
36061021303,6283,2329,1819,2919,240,2237,86,163,166,Manhattan,0.21897810218978103,0.08221993833504625,0.7663583418979102,0.08530318602261049
36061021500,4396,1701,1508,2211,185,1519,51,266,168,Manhattan,0.11346266901822458,0.08367254635911352,0.687019448213478,0.14337403889642697
36061021703,11,6,0,11,0,6,0,5,0,Manhattan,1.0,0.0,0.5454545454545454,0.45454545454545453
36061022700,5218,2182,1798,2797,64,2348,8,70,220,Manhattan,0.1759853345554537,0.02288165892027172,0.8394708616374688,0.027887021809081158
36061023100,6807,2642,1909,4443,466,3477,124,231,145,Manhattan,0.277441332323997,0.10488408732838173,0.7825793382849426,0.07990096781453973
36061023801,6354,2998,2350,3106,205,2642,0,70,76,Manhattan,0.2161440960640427,0.06600128783000644,0.8506117192530586,0.022537025112685124
36061023802,6086,1776,1249,2238,270,1740,6,42,147,Manhattan,0.29673423423423423,0.12064343163538874,0.7774798927613941,0.021447721179624665
36061024200,5003,1903,1625,1894,162,1480,14,127,93,Manhattan,0.14608512874408827,0.08553326293558607,0.781414994720169,0.07444561774023231
36061025700,4625,1852,1260,2717,254,2081,35,157,159,Manhattan,0.31965442764578833,0.09348546190651454,0.7659182922340817,0.07066617592933383
36061025900,3731,1759,1308,2328,246,1668,36,125,154,Manhattan,0.25639567936327456,0.1056701030927835,0.7164948453608248,0.06915807560137457
36081140902,2787,851,48,1246,810,378,0,18,33,Queens,0.9435957696827262,0.6500802568218299,0.30337078651685395,0.014446227929373997
36081145900,2809,937,107,1360,712,492,5,104,21,Queens,0.8858057630736392,0.5235294117647059,0.36176470588235293,0.08014705882352942
36081057700,4169,1449,625,1555,752,606,65,122,0,Queens,0.5686680469289165,0.48360128617363346,0.3897106109324759,0.1202572347266881
36081052500,2543,790,168,1208,644,479,10,48,27,Queens,0.7873417721518987,0.5331125827814569,0.396523178807947,0.048013245033112585
36081055600,2282,657,57,1016,604,389,0,12,11,Queens,0.91324200913242,0.594488188976378,0.3828740157480315,0.011811023622047244
36081060600,1351,474,65,668,378,249,0,0,41,Queens,0.8628691983122363,0.5658682634730539,0.3727544910179641,0.0
36081063800,3516,1030,97,1752,1019,589,0,45,99,Queens,0.9058252427184466,0.58162100456621,0.3361872146118721,0.025684931506849314
36081065400,3782,935,127,1840,1092,564,0,50,16,Queens,0.8641711229946524,0.5934782608695652,0.3065217391304348,0.02717391304347826
36081066300,2771,972,156,1286,768,420,0,71,0,Queens,0.8395061728395061,0.5972006220839814,0.3265940902021773,0.0552099533437014
36081068700,4188,1761,683,2208,493,1509,12,132,37,Queens,0.6121521862578081,0.22327898550724637,0.6834239130434783,0.06521739130434782
36081069400,3455,1079,220,1761,1158,553,0,16,34,Queens,0.7961075069508804,0.6575809199318569,0.3140261215218626,0.009085746734809767
36047005400,3185,1614,850,1732,334,1069,0,127,176,Brooklyn,0.47335811648079307,0.1928406466512702,0.6172055427251733,0.07332563510392609
36081071305,4862,2448,1259,2455,421,1729,0,113,161,Queens,0.48570261437908496,0.1714867617107943,0.7042769857433808,0.04602851323828921
36081071306,6361,3012,1661,3676,885,2443,0,138,99,Queens,0.448539176626826,0.24075081610446136,0.6645810663764962,0.03754080522306855
36081071701,4805,2431,1197,2410,451,1545,0,189,149,Queens,0.5076100370218017,0.18713692946058091,0.6410788381742739,0.07842323651452282
36081071702,3915,1988,1109,2001,464,1286,21,158,57,Queens,0.44215291750503016,0.2318840579710145,0.6426786606696652,0.08945527236381809
36081072300,2050,834,89,1038,365,457,0,113,91,Queens,0.8932853717026379,0.3516377649325626,0.44026974951830444,0.10886319845857419
36081074900,1429,535,69,632,192,283,17,88,52,Queens,0.8710280373831776,0.3037974683544304,0.4477848101265823,0.1661392405063291
36081075701,5022,2587,1171,2823,675,2050,0,30,68,Queens,0.5473521453420951,0.23910733262486716,0.7261778250088559,0.010626992561105207
36081075702,4898,2176,982,2249,491,1639,0,87,18,Queens,0.5487132352941176,0.21831925300133392,0.7287683414851045,0.03868385949310805
36081077906,3388,1283,398,1434,705,533,0,116,64,Queens,0.6897895557287607,0.4916317991631799,0.3716875871687587,0.08089260808926081
36081077907,3500,943,154,1286,772,326,0,143,26,Queens,0.8366914103923648,0.6003110419906688,0.2534992223950233,0.11119751166407466
36081077908,3760,1222,364,1658,735,706,0,55,118,Queens,0.7021276595744681,0.44330518697225574,0.42581423401688784,0.033172496984318456
36081079701,6676,2707,1840,2243,608,1322,0,231,0,Queens,0.32028075360177316,0.2710655372269282,0.589389210878288,0.10298707088720464
36081027600,1342,420,132,623,298,272,0,13,16,Queens,0.6857142857142857,0.478330658105939,0.43659711075441415,0.02086677367576244
36081028200,1894,528,190,849,378,410,14,26,10,Queens,0.6401515151515151,0.4452296819787986,0.4829210836277974,0.04711425206124853
36081028300,7508,3161,1692,3978,723,2771,61,293,98,Queens,0.4647263524201202,0.1817496229260935,0.6965811965811965,0.0889894419306184
36081028500,4987,2045,1040,2324,356,1655,52,126,135,Queens,0.49144254278728605,0.153184165232358,0.7121342512908778,0.076592082616179
36081028900,5158,2011,1142,2639,470,1647,23,316,166,Queens,0.43212332173048235,0.17809776430466084,0.6241000378931414,0.12845774914740432
36081113300,1603,600,52,776,538,207,0,25,6,Queens,0.9133333333333333,0.6932989690721649,0.2667525773195876,0.03221649484536082
36081107201,2320,809,60,962,683,246,0,15,0,Queens,0.9258343634116193,0.7099792099792099,0.25571725571725573,0.015592515592515593
36047059200,4152,1677,883,1854,665,878,9,168,104,Brooklyn,0.47346451997614786,0.3586839266450917,0.47357065803667747,0.09546925566343042
36047063600,1289,412,67,603,290,255,0,39,19,Brooklyn,0.837378640776699,0.48092868988391374,0.4228855721393035,0.06467661691542288
36047064800,2194,611,88,943,574,300,4,38,21,Brooklyn,0.855973813420622,0.6086956521739131,0.3181336161187699,0.044538706256627786
36047065200,1094,469,51,474,340,124,0,0,10,Brooklyn,0.8912579957356077,0.7172995780590717,0.2616033755274262,0.0
36047066200,1501,577,108,673,351,230,5,68,8,Brooklyn,0.8128249566724437,0.5215453194650818,0.34175334323922735,0.10846953937592868
36047067600,1760,572,113,908,340,468,0,36,35,Brooklyn,0.8024475524475524,0.3744493392070485,0.5154185022026432,0.039647577092511016
36047069800,1449,449,49,722,474,188,7,17,17,Brooklyn,0.89086859688196,0.6565096952908587,0.26038781163434904,0.0332409972299169
36047072000,2019,644,175,997,417,505,0,43,32,Brooklyn,0.7282608695652174,0.4182547642928786,0.506519558676028,0.04312938816449348
36047073600,3198,1204,493,1722,574,1019,0,38,75,Brooklyn,0.590531561461794,0.3333333333333333,0.591753774680604,0.022067363530778164
36047074200,3136,926,328,1275,498,581,9,95,56,Brooklyn,0.6457883369330454,0.3905882352941176,0.4556862745098039,0.0815686274509804
36047074600,2577,730,158,1123,537,467,36,52,31,Brooklyn,0.7835616438356164,0.4781834372217275,0.41585040071237755,0.07836153161175423
36047076600,2103,699,360,974,222,657,13,82,0,Brooklyn,0.48497854077253216,0.22792607802874743,0.6745379876796714,0.09753593429158111
36047077000,2820,1036,594,1336,423,739,0,60,56,Brooklyn,0.4266409266409266,0.3166167664670659,0.5531437125748503,0.04491017964071856
36047078000,2161,692,200,1084,335,689,0,33,10,Brooklyn,0.7109826589595376,0.30904059040590404,0.6356088560885609,0.03044280442804428
36047078400,2386,777,285,1151,397,595,37,55,49,Brooklyn,0.6332046332046332,0.34491746307558646,0.5169417897480452,0.07993049522154648
36047114202,3011,916,424,1348,454,854,8,0,32,Brooklyn,0.537117903930131,0.3367952522255193,0.6335311572700296,0.005934718100890208
36047117601,3203,961,643,1443,352,1043,14,7,5,Brooklyn,0.3309053069719043,0.24393624393624394,0.7227997227997228,0.014553014553014554
36047050500,4009,1933,1364,1913,74,1586,63,113,53,Brooklyn,0.2943610967408174,0.03868269733403032,0.829064296915839,0.09200209095661264
36047046800,2168,457,129,617,330,156,0,125,6,Brooklyn,0.7177242888402626,0.5348460291734197,0.25283630470016205,0.2025931928687196
36047048400,5574,1616,746,2043,603,1001,20,257,11,Brooklyn,0.5383663366336634,0.29515418502202645,0.4899657366617719,0.13558492413117965
36047015100,4240,1683,785,2281,218,1729,55,110,137,Brooklyn,0.5335710041592394,0.09557211749232793,0.7580008768084173,0.07233669443226655
36047015700,4111,2017,1350,2565,86,1818,145,74,442,Brooklyn,0.3306891422905305,0.03352826510721248,0.7087719298245614,0.08538011695906433
36047016500,5919,2361,1241,3352,239,2363,80,333,314,Brooklyn,0.4743752647183397,0.07130071599045346,0.7049522673031027,0.12321002386634845
36047017800,3073,882,297,1320,388,790,32,54,50,Brooklyn,0.6632653061224489,0.29393939393939394,0.5984848484848485,0.06515151515151515
36047017900,4348,1657,1109,1898,224,1251,31,210,155,Brooklyn,0.33071816535908266,0.11801896733403583,0.6591148577449948,0.12697576396206534
36047019100,2972,1113,511,1848,191,1094,130,284,137,Brooklyn,0.5408805031446541,0.10335497835497835,0.591991341991342,0.22402597402597402
36047051400,7834,2770,1801,3834,824,2260,100,351,170,Brooklyn,0.3498194945848375,0.2149191444966093,0.5894627021387585,0.11763171622326551
36047078800,3528,1220,694,1559,271,1200,0,88,0,Brooklyn,0.4311475409836066,0.17382937780628607,0.7697241821680565,0.05644644002565747
36061006600,11839,6452,4897,7587,705,3793,52,2476,309,Manhattan,0.24101053936763794,0.09292210359826018,0.4999340977988665,0.3332015289310663
36061006800,7876,3591,2925,4960,185,2462,139,1646,397,Manhattan,0.18546365914786966,0.037298387096774195,0.4963709677419355,0.3598790322580645
36061008200,3241,2011,1636,2384,172,741,0,1154,131,Manhattan,0.18647439085032322,0.07214765100671142,0.3108221476510067,0.48406040268456374
36061008400,1746,884,729,1277,23,599,7,472,136,Manhattan,0.1753393665158371,0.018010963194988253,0.46906812842599843,0.375097885669538
36081074700,3705,1284,358,1651,650,830,7,142,15,Queens,0.721183800623053,0.3937007874015748,0.502725620835857,0.09024833434282253
36081077300,2093,1032,434,1132,375,666,0,26,12,Queens,0.5794573643410853,0.33127208480565373,0.588339222614841,0.022968197879858657
36081078800,1865,523,67,934,551,349,0,34,0,Queens,0.8718929254302104,0.5899357601713062,0.37366167023554603,0.03640256959314775
36081081400,4117,1018,175,1941,1348,513,0,23,19,Queens,0.8280943025540275,0.6944873776403916,0.2642967542503864,0.01184956208140134
36081088400,8345,2809,429,3673,2674,781,0,128,11,Queens,0.8472766108935564,0.7280152463925946,0.2126327252926763,0.034848897359107
36081092200,2020,817,53,936,707,160,12,0,43,Queens,0.9351285189718482,0.7553418803418803,0.17094017094017094,0.01282051282051282
36081096400,6573,1932,338,2819,1504,1133,0,66,90,Queens,0.8250517598343685,0.5335225257183398,0.40191557289819085,0.023412557644554806
36081097202,3060,1126,860,1019,177,731,0,43,15,Queens,0.23623445825932504,0.17369970559371933,0.7173699705593719,0.042198233562315994
36081097300,1763,667,71,765,543,168,0,9,36,Queens,0.8935532233883059,0.7098039215686275,0.2196078431372549,0.011764705882352941
36081101700,6005,2404,268,2565,1694,799,0,37,35,Queens,0.8885191347753744,0.6604288499025341,0.3115009746588694,0.01442495126705653
36081000800,3193,930,158,1369,512,699,0,85,52,Queens,0.8301075268817204,0.3739956172388605,0.5105916727538349,0.0620891161431702
36081001400,4308,1044,332,2125,746,1240,0,81,32,Queens,0.6819923371647509,0.35105882352941176,0.5835294117647059,0.03811764705882353
36081001600,2420,736,246,1271,314,848,11,56,42,Queens,0.6657608695652174,0.24704956726986624,0.6671911880409127,0.05271439811172305
36081001900,4358,2193,1612,3126,325,2502,10,98,119,Queens,0.2649338805289558,0.10396673064619322,0.800383877159309,0.0345489443378119
36081002600,2272,617,167,1022,467,502,0,27,13,Queens,0.7293354943273906,0.4569471624266145,0.4911937377690802,0.026418786692759294
36081002800,3573,941,344,1616,685,868,17,25,13,Queens,0.6344314558979809,0.4238861386138614,0.5371287128712872,0.02599009900990099
36047029200,3033,997,457,1360,263,953,0,60,37,Brooklyn,0.5416248746238717,0.19338235294117648,0.700735294117647,0.04411764705882353
36047029600,5849,2095,1175,2598,535,1710,0,241,89,Brooklyn,0.43914081145584727,0.20592763664357197,0.6581986143187067,0.09276366435719785
36047030400,4189,1676,630,1631,537,884,0,109,80,Brooklyn,0.6241050119331742,0.32924586143470264,0.5419987737584304,0.0668301655426119
36047030600,1736,644,248,730,226,443,11,29,10,Brooklyn,0.6149068322981367,0.3095890410958904,0.6068493150684932,0.0547945205479452
36047031900,3141,1322,878,1478,127,1213,78,44,9,Brooklyn,0.3358547655068079,0.08592692828146144,0.8207036535859269,0.08254397834912043
36047032600,6730,2197,1576,1711,121,1371,0,123,55,Brooklyn,0.28265817023213474,0.07071887784921099,0.8012857977790766,0.07188778492109878
36047033700,3856,1325,640,1631,457,707,14,190,237,Brooklyn,0.5169811320754717,0.28019619865113427,0.4334763948497854,0.12507664009809932
36047034200,6064,2933,2487,1280,317,728,0,106,44,Brooklyn,0.15206273440163656,0.24765625,0.56875,0.0828125
36047034900,6145,2244,1540,2813,349,2145,24,163,108,Brooklyn,0.3137254901960784,0.12406683256309989,0.76253110558123,0.06647707074297902
36047041900,3623,1297,751,1706,338,1037,83,174,69,Brooklyn,0.4209714726291442,0.1981242672919109,0.6078546307151231,0.15064478311840562
36047042900,5441,1867,1570,2888,183,2137,182,336,16,Brooklyn,0.1590787359400107,0.06336565096952909,0.7399584487534626,0.1793628808864266
36047043300,3628,1274,977,1457,247,925,72,133,80,Brooklyn,0.23312401883830455,0.1695264241592313,0.634866163349348,0.14070006863417983
36047049300,7292,3255,2491,2838,210,2147,65,142,217,Brooklyn,0.234715821812596,0.07399577167019028,0.7565186751233263,0.07293868921775898
36047049400,5707,2009,995,2710,536,1794,27,106,105,Brooklyn,0.5047287207565954,0.1977859778597786,0.6619926199261993,0.04907749077490775
36047049800,4139,1507,670,2156,421,1591,10,19,97,Brooklyn,0.555408095554081,0.19526901669758812,0.7379406307977736,0.013450834879406308
36047050700,3063,597,399,689,129,237,0,259,54,Brooklyn,0.3316582914572864,0.18722786647314948,0.3439767779390421,0.37590711175616837
36047050900,5440,822,539,1118,223,220,4,602,69,Brooklyn,0.3442822384428224,0.19946332737030412,0.1967799642218247,0.5420393559928444
36005004400,4401,1648,1097,1022,157,557,0,136,139,Bronx,0.33434466019417475,0.15362035225048923,0.5450097847358122,0.13307240704500978
36005004800,4563,1406,850,1894,631,1115,0,94,54,Bronx,0.39544807965860596,0.3331573389651531,0.58870116156283,0.04963041182682154
36005005902,2751,1051,752,1119,229,767,5,75,43,Bronx,0.2844909609895338,0.20464700625558535,0.6854334226988382,0.07149240393208221
36005008300,6713,2152,1580,2678,499,1844,0,263,44,Bronx,0.26579925650557623,0.1863330843913368,0.6885735623599701,0.09820761762509335
36005008400,2899,753,106,1286,615,587,0,55,14,Bronx,0.8592297476759628,0.4782270606531882,0.45645412130637636,0.042768273716951785
36061001600,6968,2957,2660,3357,99,1655,143,951,406,Manhattan,0.1004396347649645,0.029490616621983913,0.4929997021149836,0.32588620792374146
36061002100,6666,2629,1979,3967,198,2335,55,1050,239,Manhattan,0.24724229745150247,0.049911772119989914,0.5886059994958407,0.2785480211746912
36061002800,6765,3385,2692,3272,207,2156,261,533,85,Manhattan,0.20472673559822746,0.0632640586797066,0.6589242053789731,0.24266503667481662
36061001300,4455,2578,2118,3388,166,1886,38,990,291,Manhattan,0.17843289371605897,0.048996458087367176,0.5566706021251476,0.30342384887839435
36061001402,2941,1509,1383,1426,66,1070,56,168,47,Manhattan,0.08349900596421471,0.04628330995792426,0.7503506311360448,0.1570827489481066
36061002201,6565,3057,2410,2880,368,1943,83,340,84,Manhattan,0.2116454039908407,0.12777777777777777,0.6746527777777778,0.146875
36061003001,3815,2237,2038,2666,12,1448,274,737,146,Manhattan,0.0889584264640143,0.00450112528132033,0.5431357839459865,0.3792198049512378
36061003100,2525,730,648,1317,45,657,15,493,82,Manhattan,0.11232876712328767,0.03416856492027335,0.4988610478359909,0.38572513287775245
36061003400,6569,3700,3422,4098,215,2812,153,493,334,Manhattan,0.07513513513513513,0.052464616886285995,0.6861883845778428,0.1576378721327477
36085020100,3524,1211,145,1674,1107,483,0,32,52,Staten Island,0.8802642444260942,0.6612903225806451,0.2885304659498208,0.019115890083632018
36085029102,3006,1047,103,1420,1159,222,0,1,22,Staten Island,0.9016236867239733,0.8161971830985916,0.1563380281690141,0.0007042253521126761
36085030301,4972,1835,181,2385,1546,665,0,107,58,Staten Island,0.9013623978201635,0.6482180293501049,0.27882599580712786,0.044863731656184486
36085000800,5238,1886,348,2160,909,1148,31,32,32,Staten Island,0.8154825026511134,0.42083333333333334,0.5314814814814814,0.029166666666666667
36085003900,2376,1015,265,1222,679,366,0,99,78,Staten Island,0.7389162561576355,0.5556464811783961,0.2995090016366612,0.08101472995090016
36085012500,3047,965,212,1291,701,486,0,57,47,Staten Island,0.7803108808290156,0.5429899302865996,0.3764523625096824,0.044151820294345466
36085013400,4099,1549,236,1696,1042,526,0,35,73,Staten Island,0.8476436410587476,0.6143867924528302,0.31014150943396224,0.020636792452830188
36085002001,2502,992,191,1322,695,608,0,1,18,Staten Island,0.8074596774193549,0.5257186081694403,0.4599092284417549,0.0007564296520423601
36085006400,3450,1202,336,1325,717,534,0,24,33,Staten Island,0.7204658901830283,0.5411320754716981,0.4030188679245283,0.018113207547169812
36085011401,2971,1368,578,1143,616,470,0,57,0,Staten Island,0.577485380116959,0.5389326334208224,0.4111986001749781,0.049868766404199474
36061029900,3737,1579,1093,1194,231,848,0,47,43,Manhattan,0.3077897403419886,0.1934673366834171,0.7102177554438861,0.03936348408710218
36061031703,5783,2291,1600,2848,229,1285,181,899,184,Manhattan,0.30161501527717155,0.08040730337078651,0.4511938202247191,0.3792134831460674
36047030200,4448,1448,386,1982,594,1201,35,96,47,Brooklyn,0.7334254143646409,0.29969727547931385,0.6059535822401615,0.06609485368314834
36047030800,1980,762,235,755,233,465,0,18,39,Brooklyn,0.6916010498687664,0.3086092715231788,0.6158940397350994,0.02384105960264901
36047020000,2417,755,227,1041,426,475,0,90,42,Brooklyn,0.6993377483443709,0.4092219020172911,0.4562920268972142,0.08645533141210375
